nif,modelo,ejercicio,casilla,valor
V38280205,200,2024,C00195,1581923.2
V38280205,200,2024,C00296,79096.16
V38280205,200,2024,C00279,0.0
S13012656,200,2024,C00255,40021102.0
S13012656,200,2024,C00500,6003165.3
S13012656,200,2024,C00032,4002110.2
S13012656,200,2024,C00033,60031653.0
S13012656,200,2024,C00195,16008440.8
S13012656,200,2024,C00296,800422.04
S13012656,200,2024,C00279,0.0
B27164449,200,2024,C00255,29625911.0
B27164449,200,2024,C00500,4443886.649999999
B27164449,200,2024,C00032,2962591.1
B27164449,200,2024,C00033,44438866.5
B27164449,200,2024,C00195,11850364.399999999
B27164449,200,2024,C00296,592518.22
B27164449,200,2024,C00279,0.0
E94495485,200,2024,C00255,23981288.0
E94495485,200,2024,C00500,3597193.1999999997
E94495485,200,2024,C00032,2398128.8000000003
E94495485,200,2024,C00033,35971932.0
E94495485,200,2024,C00195,9592515.2
E94495485,200,2024,C00296,479625.76
E94495485,200,2024,C00279,0.0
E17504382,200,2024,C00255,39329305.0
E17504382,200,2024,C00500,5899395.75
E17504382,200,2024,C00032,3932930.5
E17504382,200,2024,C00033,58993957.5
E17504382,200,2024,C00195,15731721.999999998
E17504382,200,2024,C00296,786586.1
E17504382,200,2024,C00279,0.0
J34164229,200,2024,C00255,36155517.0
J34164229,200,2024,C00500,5423327.55
J34164229,200,2024,C00032,3615551.7
J34164229,200,2024,C00033,54233275.5
J34164229,200,2024,C00195,14462206.799999999
J34164229,200,2024,C00296,723110.34
J34164229,200,2024,C00279,1807775.85
A98817918,200,2024,C00255,4867256.0
A98817918,200,2024,C00500,730088.4
A98817918,200,2024,C00032,486725.60000000003
A98817918,200,2024,C00033,7300884.0
A98817918,200,2024,C00195,1946902.4
A98817918,200,2024,C00296,97345.12
A98817918,200,2024,C00279,243362.80000000002
C39070676,200,2024,C00255,43838959.0
C39070676,200,2024,C00500,6575843.85
C39070676,200,2024,C00032,4383895.9
C39070676,200,2024,C00033,65758438.5
C39070676,200,2024,C00195,17535583.6
C39070676,200,2024,C00296,876779.18
C39070676,200,2024,C00279,2191947.95
V74648438,200,2024,C00255,40245526.0
V74648438,200,2024,C00500,6036828.899999999
V74648438,200,2024,C00032,4024552.6
V74648438,200,2024,C00033,60368289.0
V74648438,200,2024,C00195,16098210.4
V74648438,200,2024,C00296,804910.52
V74648438,200,2024,C00279,0.0
H65132193,200,2024,C00255,45910941.0
H65132193,200,2024,C00500,6886641.149999999
H65132193,200,2024,C00032,4591094.100000001
H65132193,200,2024,C00033,68866411.5
H65132193,200,2024,C00195,18364376.4
H65132193,200,2024,C00296,918218.8200000001
H65132193,200,2024,C00279,0.0
F93646063,200,2024,C00255,46122434.0
F93646063,200,2024,C00500,1000.0
F93646063,200,2024,C00032,5000.0
F93646063,200,2024,C00033,69183651.0
F93646063,200,2024,C00195,0.0
F93646063,200,2024,C00296,0.0
F93646063,200,2024,C00279,0.0
F55992559,200,2024,C00255,99829330.0
F55992559,200,2024,C00500,39931732.0
F55992559,200,2024,C00032,1000.0
F55992559,200,2024,C00033,149743995.0
F55992559,200,2024,C00195,9982933.0
F55992559,200,2024,C00296,3993173.2
F55992559,200,2024,C00279,1996586.6
C40845084,200,2024,C00255,5067903.0
C40845084,200,2024,C00500,760185.45
C40845084,200,2024,C00032,506790.30000000005
C40845084,200,2024,C00033,7601854.5
C40845084,200,2024,C00195,2027161.2
C40845084,200,2024,C00296,101358.06
C40845084,200,2024,C00279,253395.15000000002
R27745355,200,2024,C00255,25475210.0
R27745355,200,2024,C00500,3821281.5
R27745355,200,2024,C00032,2547521.0
R27745355,200,2024,C00033,38212815.0
R27745355,200,2024,C00195,10190084.0
R27745355,200,2024,C00296,509504.2
R27745355,200,2024,C00279,0.0
A37158762,200,2024,C00255,2843184.0
A37158762,200,2024,C00500,426477.6
A37158762,200,2024,C00032,284318.4
A37158762,200,2024,C00033,4264776.0
A37158762,200,2024,C00195,1137273.5999999999
A37158762,200,2024,C00296,56863.68
A37158762,200,2024,C00279,142159.2
E91270313,200,2024,C00255,10778453.0
E91270313,200,2024,C00500,1616767.95
E91270313,200,2024,C00032,1077845.3
E91270313,200,2024,C00033,16167679.5
E91270313,200,2024,C00195,4311381.199999999
E91270313,200,2024,C00296,215569.06
E91270313,200,2024,C00279,0.0
F73870080,200,2024,C00255,35727151.0
F73870080,200,2024,C00500,5359072.649999999
F73870080,200,2024,C00032,3572715.1
F73870080,200,2024,C00033,53590726.5
F73870080,200,2024,C00195,14290860.4
F73870080,200,2024,C00296,714543.02
F73870080,200,2024,C00279,0.0
W25772785,200,2024,C00255,2057675.0
W25772785,200,2024,C00500,308651.25
W25772785,200,2024,C00032,205767.5
W25772785,200,2024,C00033,3086512.5
W25772785,200,2024,C00195,823070.0
W25772785,200,2024,C00296,41153.5
W25772785,200,2024,C00279,0.0
V98502178,200,2024,C00255,49886324.0
V98502178,200,2024,C00500,7482948.6
V98502178,200,2024,C00032,4988632.4
V98502178,200,2024,C00033,74829486.0
V98502178,200,2024,C00195,19954529.599999998
V98502178,200,2024,C00296,997726.48
V98502178,200,2024,C00279,0.0
A97138408,200,2024,C00255,18615718.0
A97138408,200,2024,C00500,2792357.6999999997
A97138408,200,2024,C00032,1861571.8
A97138408,200,2024,C00033,27923577.0
A97138408,200,2024,C00195,7446287.199999999
A97138408,200,2024,C00296,372314.36
A97138408,200,2024,C00279,930785.9
W66463253,200,2024,C00255,26077799.0
W66463253,200,2024,C00500,3911669.8499999996
W66463253,200,2024,C00032,2607779.9000000004
W66463253,200,2024,C00033,39116698.5
W66463253,200,2024,C00195,10431119.6
W66463253,200,2024,C00296,521555.98000000004
W66463253,200,2024,C00279,1303889.9500000002
B81110769,200,2024,C00255,10222416.0
B81110769,200,2024,C00500,1533362.4
B81110769,200,2024,C00032,1022241.6000000001
B81110769,200,2024,C00033,15333624.0
B81110769,200,2024,C00195,4088966.4
B81110769,200,2024,C00296,204448.32
B81110769,200,2024,C00279,511120.80000000005
H74709513,200,2024,C00255,13724713.0
H74709513,200,2024,C00500,2058706.95
H74709513,200,2024,C00032,1372471.3
H74709513,200,2024,C00033,20587069.5
H74709513,200,2024,C00195,5489885.2
H74709513,200,2024,C00296,274494.26
H74709513,200,2024,C00279,686235.65
Q89060695,200,2024,C00255,28272271.0
Q89060695,200,2024,C00500,4240840.649999999
Q89060695,200,2024,C00032,2827227.1
Q89060695,200,2024,C00033,42408406.5
Q89060695,200,2024,C00195,11308908.4
Q89060695,200,2024,C00296,565445.42
Q89060695,200,2024,C00279,0.0
S27969486,200,2024,C00255,33727393.0
S27969486,200,2024,C00500,5059108.95
S27969486,200,2024,C00032,3372739.3000000003
S27969486,200,2024,C00033,50591089.5
S27969486,200,2024,C00195,13490957.2
S27969486,200,2024,C00296,674547.86
S27969486,200,2024,C00279,1686369.6500000001
V41207351,200,2024,C00255,27336991.0
V41207351,200,2024,C00500,4100548.65
V41207351,200,2024,C00032,2733699.1
V41207351,200,2024,C00033,41005486.5
V41207351,200,2024,C00195,10934796.4
V41207351,200,2024,C00296,546739.8200000001
V41207351,200,2024,C00279,0.0
N90301439,200,2024,C00255,24834609.0
N90301439,200,2024,C00500,3725191.35
N90301439,200,2024,C00032,2483460.9
N90301439,200,2024,C00033,37251913.5
N90301439,200,2024,C00195,9933843.6
N90301439,200,2024,C00296,496692.18
N90301439,200,2024,C00279,1241730.45
J35369971,200,2024,C00255,28130301.0
J35369971,200,2024,C00500,4219545.149999999
J35369971,200,2024,C00032,2813030.1
J35369971,200,2024,C00033,42195451.5
J35369971,200,2024,C00195,11252120.4
J35369971,200,2024,C00296,562606.02
J35369971,200,2024,C00279,0.0
A87576121,200,2024,C00255,26490978.0
A87576121,200,2024,C00500,3973646.6999999997
A87576121,200,2024,C00032,2649097.8000000003
A87576121,200,2024,C00033,39736467.0
A87576121,200,2024,C00195,10596391.200000001
A87576121,200,2024,C00296,529819.56
A87576121,200,2024,C00279,0.0
W10965569,200,2024,C00255,2823235.0
W10965569,200,2024,C00500,423485.25
W10965569,200,2024,C00032,282323.5
W10965569,200,2024,C00033,4234852.5
W10965569,200,2024,C00195,1129294.0
W10965569,200,2024,C00296,56464.700000000004
W10965569,200,2024,C00279,141161.75
G52399610,200,2024,C00255,94209614.0
G52399610,200,2024,C00500,37683845.6
G52399610,200,2024,C00032,1000.0
G52399610,200,2024,C00033,141314421.0
G52399610,200,2024,C00195,9420961.4
G52399610,200,2024,C00296,3768384.5600000005
G52399610,200,2024,C00279,1884192.28
Q24305357,200,2024,C00255,26540974.0
Q24305357,200,2024,C00500,3981146.0999999996
Q24305357,200,2024,C00032,2654097.4000000004
Q24305357,200,2024,C00033,39811461.0
Q24305357,200,2024,C00195,10616389.6
Q24305357,200,2024,C00296,530819.48
Q24305357,200,2024,C00279,0.0
S97453041,200,2024,C00255,5744705.0
S97453041,200,2024,C00500,861705.75
S97453041,200,2024,C00032,574470.5
S97453041,200,2024,C00033,8617057.5
S97453041,200,2024,C00195,2297882.0
S97453041,200,2024,C00296,114894.1
S97453041,200,2024,C00279,287235.25
J81954780,200,2024,C00255,26521859.0
J81954780,200,2024,C00500,3978278.8499999996
J81954780,200,2024,C00032,2652185.9000000004
J81954780,200,2024,C00033,39782788.5
J81954780,200,2024,C00195,10608743.6
J81954780,200,2024,C00296,530437.18
J81954780,200,2024,C00279,1326092.9500000002
Q92125234,200,2024,C00255,4156365.0
Q92125234,200,2024,C00500,623454.75
Q92125234,200,2024,C00032,415636.5
Q92125234,200,2024,C00033,6234547.5
Q92125234,200,2024,C00195,1662546.0
Q92125234,200,2024,C00296,83127.3
Q92125234,200,2024,C00279,207818.25
R37339300,200,2024,C00255,19356198.0
R37339300,200,2024,C00500,2903429.6999999997
R37339300,200,2024,C00032,1935619.8
R37339300,200,2024,C00033,29034297.0
R37339300,200,2024,C00195,7742479.2
R37339300,200,2024,C00296,387123.96
R37339300,200,2024,C00279,967809.9
V33987338,200,2024,C00255,17195024.0
V33987338,200,2024,C00500,2579253.6
V33987338,200,2024,C00032,1719502.4000000001
V33987338,200,2024,C00033,25792536.0
V33987338,200,2024,C00195,6878009.6
V33987338,200,2024,C00296,343900.48
V33987338,200,2024,C00279,859751.2000000001
V44061458,200,2024,C00255,2527847.0
V44061458,200,2024,C00500,379177.05
V44061458,200,2024,C00032,252784.7
V44061458,200,2024,C00033,3791770.5
V44061458,200,2024,C00195,1011138.8
V44061458,200,2024,C00296,50556.94
V44061458,200,2024,C00279,126392.35
Q63436070,200,2024,C00255,29056480.0
Q63436070,200,2024,C00500,1000.0
Q63436070,200,2024,C00032,5000.0
Q63436070,200,2024,C00033,43584720.0
Q63436070,200,2024,C00195,0.0
Q63436070,200,2024,C00296,0.0
Q63436070,200,2024,C00279,0.0
D40839382,200,2024,C00255,26374210.0
D40839382,200,2024,C00500,3956131.5
D40839382,200,2024,C00032,2637421.0
D40839382,200,2024,C00033,39561315.0
D40839382,200,2024,C00195,10549683.999999998
D40839382,200,2024,C00296,527484.2
D40839382,200,2024,C00279,1318710.5
F23459168,200,2024,C00255,46060029.0
F23459168,200,2024,C00500,6909004.35
F23459168,200,2024,C00032,4606002.9
F23459168,200,2024,C00033,69090043.5
F23459168,200,2024,C00195,18424011.6
F23459168,200,2024,C00296,921200.5800000001
F23459168,200,2024,C00279,0.0
W63762374,200,2024,C00255,12754350.0
W63762374,200,2024,C00500,1913152.5
W63762374,200,2024,C00032,1275435.0
W63762374,200,2024,C00033,19131525.0
W63762374,200,2024,C00195,5101740.0
W63762374,200,2024,C00296,255087.0
W63762374,200,2024,C00279,637717.5
B31573890,200,2024,C00255,38187829.0
B31573890,200,2024,C00500,5728174.35
B31573890,200,2024,C00032,3818782.9000000004
B31573890,200,2024,C00033,57281743.5
B31573890,200,2024,C00195,15275131.599999998
B31573890,200,2024,C00296,763756.58
B31573890,200,2024,C00279,1909391.4500000002
A22225702,200,2024,C00255,672850.0
A22225702,200,2024,C00500,100927.5
A22225702,200,2024,C00032,67285.0
A22225702,200,2024,C00033,1009275.0
A22225702,200,2024,C00195,269140.0
A22225702,200,2024,C00296,13457.0
A22225702,200,2024,C00279,0.0
V90563579,200,2024,C00255,40668543.0
V90563579,200,2024,C00500,6100281.45
V90563579,200,2024,C00032,4066854.3000000003
V90563579,200,2024,C00033,61002814.5
V90563579,200,2024,C00195,16267417.2
V90563579,200,2024,C00296,813370.86
V90563579,200,2024,C00279,2033427.1500000001
C18600733,200,2024,C00255,30541610.0
C18600733,200,2024,C00500,1000.0
C18600733,200,2024,C00032,5000.0
C18600733,200,2024,C00033,45812415.0
C18600733,200,2024,C00195,0.0
C18600733,200,2024,C00296,0.0
C18600733,200,2024,C00279,0.0
H59772648,200,2024,C00255,12835433.0
H59772648,200,2024,C00500,1925314.95
H59772648,200,2024,C00032,1283543.3
H59772648,200,2024,C00033,19253149.5
H59772648,200,2024,C00195,5134173.2
H59772648,200,2024,C00296,256708.66
H59772648,200,2024,C00279,0.0
B61583363,200,2024,C00255,11437593.0
B61583363,200,2024,C00500,1715638.95
B61583363,200,2024,C00032,1143759.3
B61583363,200,2024,C00033,17156389.5
B61583363,200,2024,C00195,4575037.2
B61583363,200,2024,C00296,228751.86000000002
B61583363,200,2024,C00279,571879.65
W48449249,200,2024,C00255,29214501.0
W48449249,200,2024,C00500,4382175.149999999
W48449249,200,2024,C00032,2921450.1
W48449249,200,2024,C00033,43821751.5
W48449249,200,2024,C00195,11685800.4
W48449249,200,2024,C00296,584290.02
W48449249,200,2024,C00279,0.0
F95938445,200,2024,C00255,7983355.0
F95938445,200,2024,C00500,1197503.25
F95938445,200,2024,C00032,798335.5
F95938445,200,2024,C00033,11975032.5
F95938445,200,2024,C00195,3193342.0
F95938445,200,2024,C00296,159667.1
F95938445,200,2024,C00279,399167.75
U11437525,200,2024,C00255,9955477.0
U11437525,200,2024,C00500,1493321.55
U11437525,200,2024,C00032,995547.7000000001
U11437525,200,2024,C00033,14933215.5
U11437525,200,2024,C00195,3982190.8
U11437525,200,2024,C00296,199109.54
U11437525,200,2024,C00279,0.0
W48387144,200,2024,C00255,27677425.0
W48387144,200,2024,C00500,4151613.75
W48387144,200,2024,C00032,2767742.5
W48387144,200,2024,C00033,41516137.5
W48387144,200,2024,C00195,11070970.0
W48387144,200,2024,C00296,553548.5
W48387144,200,2024,C00279,0.0
B90465529,200,2024,C00255,49682980.0
B90465529,200,2024,C00500,7452447.0
B90465529,200,2024,C00032,4968298.0
B90465529,200,2024,C00033,74524470.0
B90465529,200,2024,C00195,19873192.0
B90465529,200,2024,C00296,993659.6
B90465529,200,2024,C00279,0.0
F14840043,200,2024,C00255,44025840.0
F14840043,200,2024,C00500,6603876.0
F14840043,200,2024,C00032,4402584.0
F14840043,200,2024,C00033,66038760.0
F14840043,200,2024,C00195,17610336.0
F14840043,200,2024,C00296,880516.8
F14840043,200,2024,C00279,2201292.0
H97915178,200,2024,C00255,21612512.0
H97915178,200,2024,C00500,3241876.8
H97915178,200,2024,C00032,2161251.2
H97915178,200,2024,C00033,32418768.0
H97915178,200,2024,C00195,8645004.799999999
H97915178,200,2024,C00296,432250.24
H97915178,200,2024,C00279,0.0
F21655844,200,2024,C00255,10253945.0
F21655844,200,2024,C00500,1538091.75
F21655844,200,2024,C00032,1025394.5
F21655844,200,2024,C00033,15380917.5
F21655844,200,2024,C00195,4101577.9999999995
F21655844,200,2024,C00296,205078.9
F21655844,200,2024,C00279,512697.25
R57395992,200,2024,C00255,34640065.0
R57395992,200,2024,C00500,5196009.75
R57395992,200,2024,C00032,3464006.5
R57395992,200,2024,C00033,51960097.5
R57395992,200,2024,C00195,13856026.0
R57395992,200,2024,C00296,692801.3
R57395992,200,2024,C00279,1732003.25
R88662348,200,2024,C00255,42796821.0
R88662348,200,2024,C00500,6419523.149999999
R88662348,200,2024,C00032,4279682.100000001
R88662348,200,2024,C00033,64195231.5
R88662348,200,2024,C00195,17118728.4
R88662348,200,2024,C00296,855936.42
R88662348,200,2024,C00279,0.0
W12062459,200,2024,C00255,2736760.0
W12062459,200,2024,C00500,410514.0
W12062459,200,2024,C00032,273676.0
W12062459,200,2024,C00033,4105140.0
W12062459,200,2024,C00195,1094704.0
W12062459,200,2024,C00296,54735.200000000004
W12062459,200,2024,C00279,0.0
C83765077,200,2024,C00255,33184153.0
C83765077,200,2024,C00500,4977622.95
C83765077,200,2024,C00032,3318415.3000000003
C83765077,200,2024,C00033,49776229.5
C83765077,200,2024,C00195,13273661.200000001
C83765077,200,2024,C00296,663683.06
C83765077,200,2024,C00279,1659207.6500000001
Q56637316,200,2024,C00255,39970620.0
Q56637316,200,2024,C00500,5995593.0
Q56637316,200,2024,C00032,3997062.0
Q56637316,200,2024,C00033,59955930.0
Q56637316,200,2024,C00195,15988248.0
Q56637316,200,2024,C00296,799412.4
Q56637316,200,2024,C00279,1998531.0
H91384718,200,2024,C00255,41553095.0
H91384718,200,2024,C00500,6232964.25
H91384718,200,2024,C00032,4155309.5
H91384718,200,2024,C00033,62329642.5
H91384718,200,2024,C00195,16621238.0
H91384718,200,2024,C00296,831061.9
H91384718,200,2024,C00279,0.0
U64218119,200,2024,C00255,41893700.0
U64218119,200,2024,C00500,6284055.0
U64218119,200,2024,C00032,4189370.0
U64218119,200,2024,C00033,62840550.0
U64218119,200,2024,C00195,16757480.0
U64218119,200,2024,C00296,837874.0
U64218119,200,2024,C00279,0.0
J33492771,200,2024,C00255,9999826.0
J33492771,200,2024,C00500,1499973.9
J33492771,200,2024,C00032,999982.6000000001
J33492771,200,2024,C00033,14999739.0
J33492771,200,2024,C00195,3999930.4000000004
J33492771,200,2024,C00296,199996.52000000002
J33492771,200,2024,C00279,499991.30000000005
W24289484,200,2024,C00255,48710633.0
W24289484,200,2024,C00500,7306594.95
W24289484,200,2024,C00032,4871063.3
W24289484,200,2024,C00033,73065949.5
W24289484,200,2024,C00195,19484253.2
W24289484,200,2024,C00296,974212.66
W24289484,200,2024,C00279,0.0
W49493811,200,2024,C00255,47828883.0
W49493811,200,2024,C00500,7174332.45
W49493811,200,2024,C00032,4782888.3
W49493811,200,2024,C00033,71743324.5
W49493811,200,2024,C00195,19131553.2
W49493811,200,2024,C00296,956577.66
W49493811,200,2024,C00279,2391444.15
D78892172,200,2024,C00255,40418007.0
D78892172,200,2024,C00500,6062701.05
D78892172,200,2024,C00032,4041800.7
D78892172,200,2024,C00033,60627010.5
D78892172,200,2024,C00195,16167202.799999999
D78892172,200,2024,C00296,808360.14
D78892172,200,2024,C00279,2020900.35
J69427400,200,2024,C00255,25619236.0
J69427400,200,2024,C00500,3842885.4
J69427400,200,2024,C00032,2561923.6
J69427400,200,2024,C00033,38428854.0
J69427400,200,2024,C00195,10247694.4
J69427400,200,2024,C00296,512384.72000000003
J69427400,200,2024,C00279,1280961.8
V42651583,200,2024,C00255,13589767.0
V42651583,200,2024,C00500,2038465.0499999998
V42651583,200,2024,C00032,1358976.7000000002
V42651583,200,2024,C00033,20384650.5
V42651583,200,2024,C00195,5435906.8
V42651583,200,2024,C00296,271795.34
V42651583,200,2024,C00279,679488.3500000001
U71836850,200,2024,C00255,16167334.0
U71836850,200,2024,C00500,2425100.1
U71836850,200,2024,C00032,1616733.4000000001
U71836850,200,2024,C00033,24251001.0
U71836850,200,2024,C00195,6466933.6
U71836850,200,2024,C00296,323346.68
U71836850,200,2024,C00279,0.0
V25605267,200,2024,C00255,48429483.0
V25605267,200,2024,C00500,7264422.45
V25605267,200,2024,C00032,4842948.3
V25605267,200,2024,C00033,72644224.5
V25605267,200,2024,C00195,19371793.2
V25605267,200,2024,C00296,968589.66
V25605267,200,2024,C00279,2421474.15
C61361533,200,2024,C00255,19006813.0
C61361533,200,2024,C00500,2851021.9499999997
C61361533,200,2024,C00032,1900681.3
C61361533,200,2024,C00033,28510219.5
C61361533,200,2024,C00195,7602725.2
C61361533,200,2024,C00296,380136.26
C61361533,200,2024,C00279,0.0
H52376656,200,2024,C00255,12626472.0
H52376656,200,2024,C00500,1893970.7999999998
H52376656,200,2024,C00032,1262647.2000000002
H52376656,200,2024,C00033,18939708.0
H52376656,200,2024,C00195,5050588.8
H52376656,200,2024,C00296,252529.44
H52376656,200,2024,C00279,631323.6000000001
Q79324022,200,2024,C00255,44842180.0
Q79324022,200,2024,C00500,6726327.0
Q79324022,200,2024,C00032,4484218.0
Q79324022,200,2024,C00033,67263270.0
Q79324022,200,2024,C00195,17936872.0
Q79324022,200,2024,C00296,896843.6
Q79324022,200,2024,C00279,0.0
J43320572,200,2024,C00255,35777001.0
J43320572,200,2024,C00500,5366550.149999999
J43320572,200,2024,C00032,3577700.1
J43320572,200,2024,C00033,53665501.5
J43320572,200,2024,C00195,14310800.4
J43320572,200,2024,C00296,715540.02
